X,Y,Z,begin,end,route,lib_rte,dist_deb,dist_fin,portee,gestionnai,nom_plo_in,nom_plo_fi,AUTO,x,y,begin_2,end_2,route_2,lib_rte_2,dist_deb_2,dist_fin_2,portee_2,gestionn_1,nom_plo__1,nom_plo__2,AUTO_2,x_2,y_2,len_test_m,mx1,mx2,my1,my2
866087.434298599,6722928.57372241,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1883,866087.4342985987,6722928.5737224072,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1883,866129.8110703930,6722692.5319000920,239.815622238382,866087.434298599,866129.811070393,6722928.57372241,6722692.53190009
866081.36858354,6722967.9692693,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1884,866081.3685835404,6722967.9692693008,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1884,866125.6592995365,6722732.3156942585,239.779638321612,866081.36858354,866125.659299536,6722967.9692693,6722732.31569426
866073.801467158,6723007.05933482,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1885,866073.8014671584,6723007.0593348201,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1885,866121.6540169168,6722772.1146359341,239.768384181525,866073.801467158,866121.654016917,6723007.05933482,6722772.11463593
866066.228207912,6723046.18113303,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1886,866066.2282079117,6723046.1811330318,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1886,866117.6999958677,6722811.9186650310,239.850471897063,866066.228207912,866117.699995868,6723046.18113303,6722811.91866503
866058.628495158,6723085.43958426,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1887,866058.6284951584,6723085.4395842636,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1887,866113.3791760167,6722851.6804205785,240.085367445043,866058.628495158,866113.379176017,6723085.43958426,6722851.68042058
866050.473987966,6723124.06907272,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1888,866050.4739879661,6723124.0690727215,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1888,866108.0102933235,6722891.3166340170,239.758470459486,866050.473987966,866108.010293324,6723124.06907272,6722891.31663402
866040.686458857,6723162.88663824,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1889,866040.6864588568,6723162.8866382446,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1889,866102.0755304554,6722930.8729728078,239.997831367594,866040.686458857,866102.075530455,6723162.88663824,6722930.87297281
866030.972014155,6723201.41434933,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1890,866030.9720141549,6723201.4143493278,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1890,866095.7773288852,6722970.3737273365,239.957283338935,866030.972014155,866095.777328885,6723201.41434933,6722970.37372734
866021.147479056,6723240.37868146,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1891,866021.1474790560,6723240.3786814567,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1891,866088.9445549850,6723009.7852976378,240.353390168638,866021.147479056,866088.944554985,6723240.37868146,6723009.78529764
866011.365696947,6723279.17345424,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1892,866011.3656969474,6723279.1734542428,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1892,866081.4825847668,6723049.0824352745,240.537429451899,866011.365696947,866081.482584767,6723279.17345424,6723049.08243527
866001.634754913,6723317.76659413,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1893,866001.6347549128,6723317.7665941268,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1893,866074.1145831348,6723088.3970441874,240.548780787788,866001.634754913,866074.114583135,6723317.76659413,6723088.39704419
865992.102576996,6723355.57143095,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1894,865992.1025769957,6723355.5714309495,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1894,866065.9075335187,6723127.5408018930,239.677156598763,865992.102576996,866065.907533519,6723355.57143095,6723127.54080189
865982.268806795,6723394.57238971,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1895,865982.2688067949,6723394.5723897051,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1895,866057.1538250332,6723166.5711789820,239.983995399156,865982.268806795,866057.153825033,6723394.57238971,6723166.57117898
865972.695362452,6723433.26447892,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1896,865972.6953624516,6723433.2644789154,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1896,866047.9169996564,6723205.4866402047,239.877132114504,865972.695362452,866047.916999656,6723433.26447892,6723205.4866402
865961.984618779,6723471.72984368,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1897,865961.9846187788,6723471.7298436826,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1897,866038.9608628264,6723244.4710623063,239.941442565305,865961.984618779,866038.960862826,6723471.72984368,6723244.47106231
865950.181474598,6723509.63488411,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1898,865950.1814745982,6723509.6348841051,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1898,866030.0047191501,6723283.4555142093,239.851741159442,865950.181474598,866030.00471915,6723509.63488411,6723283.45551421
865937.861244175,6723547.53586727,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1899,865937.8612441752,6723547.5358672682,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1899,866021.0498804165,6723322.4342859369,239.981397440613,865937.861244175,866021.049880416,6723547.53586727,6723322.43428594
865925.117708794,6723585.43714893,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1900,865925.1177087943,6723585.4371489277,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1900,866010.2000088500,6723360.9110529684,240.106154751417,865925.117708794,866010.20000885,6723585.43714893,6723360.91105297
865912.182386645,6723622.91326767,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1901,865912.1823866452,6723622.9132676739,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1901,865999.5153917630,6723399.4571410734,239.916015093182,865912.182386645,865999.515391763,6723622.91326767,6723399.45714107
865898.796261583,6723660.31035495,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1902,865898.7962615825,6723660.3103549471,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1902,865988.4076143178,6723437.8837795099,239.799449540169,865898.796261583,865988.407614318,6723660.31035495,6723437.88377951
865885.147610845,6723697.94323296,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1903,865885.1476108450,6723697.9432329573,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1903,865976.9504347446,6723476.2078313353,239.988222228528,865885.147610845,865976.950434745,6723697.94323296,6723476.20783134
865871.063618432,6723735.34605991,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1904,865871.0636184318,6723735.3460599054,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1904,865965.3544765864,6723514.4890893959,240.142806167874,865871.063618432,865965.354476586,6723735.34605991,6723514.4890894
865856.774113159,6723772.41615716,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1905,865856.7741131593,6723772.4161571600,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1905,865952.7403317103,6723552.4471857743,239.991382085761,865856.774113159,865952.74033171,6723772.41615716,6723552.44718577
865841.517434064,6723809.41783992,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1906,865841.5174340639,6723809.4178399220,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1906,865940.2688371222,6723590.4527335959,240.203158585408,865841.517434064,865940.268837122,6723809.41783992,6723590.4527336
865825.686929475,6723846.18336249,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1907,865825.6869294747,6723846.1833624924,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1907,865927.3132477503,6723628.2944046967,240.423598042164,865825.686929475,865927.31324775,6723846.18336249,6723628.2944047
865810.440963469,6723882.08357389,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1908,865810.4409634687,6723882.0835738918,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1908,865913.4845121405,6723665.8264377285,239.551918932875,865810.440963469,865913.484512141,6723882.08357389,6723665.82643773
865794.722008809,6723918.94521746,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1909,865794.7220088089,6723918.9452174576,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1909,865899.4221002650,6723703.2730458593,239.74276788437,865794.722008809,865899.422100265,6723918.94521746,6723703.27304586
865779.079838058,6723955.60132785,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1910,865779.0798380583,6723955.6013278514,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1910,865885.5002461958,6723740.7715522507,239.74389617422,865779.079838058,865885.500246196,6723955.60132785,6723740.77155225
865763.287588272,6723992.31446464,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1911,865763.2875882724,6723992.3144646427,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1911,865871.0203455101,6723778.0570752611,239.817797268329,865763.287588272,865871.02034551,6723992.31446464,6723778.05707526
865746.235981703,6724028.40139852,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1912,865746.2359817027,6724028.4013985246,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1912,865856.3822146733,6723815.2822727915,239.899884099359,865746.235981703,865856.382214673,6724028.40139852,6723815.28227279
865728.460822923,6724064.15370819,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1913,865728.4608229233,6724064.1537081879,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1913,865841.6492043483,6723852.4694648301,240.045471891364,865728.460822923,865841.649204348,6724064.15370819,6723852.46946483
865710.668896843,6724099.83471404,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1914,865710.6688968427,6724099.8347140411,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1914,865825.8785896632,6723889.2066714102,240.077999121711,865710.668896843,865825.878589663,6724099.83471404,6723889.20667141
865692.580712495,6724135.35872574,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1915,865692.5807124950,6724135.3587257378,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1915,865809.2582373250,6723925.5886900807,240.035648727501,865692.580712495,865809.258237325,6724135.35872574,6723925.58869008
865673.918097358,6724170.59351812,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1916,865673.9180973578,6724170.5935181165,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1916,865792.4456183417,6723961.8831911627,240.018278070089,865673.918097358,865792.445618342,6724170.59351812,6723961.88319116
865654.976514521,6724205.62290078,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1917,865654.9765145212,6724205.6229007840,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1917,865775.4044416801,6723998.0714472486,239.959353859071,865654.976514521,865775.40444168,6724205.62290078,6723998.07144725
865635.764292981,6724240.46303525,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1918,865635.7642929815,6724240.4630352519,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1918,865758.0925631818,6724034.1310079237,239.868945867448,865635.764292981,865758.092563182,6724240.46303525,6724034.13100792
865615.867375697,6724275.11139598,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1919,865615.8673756971,6724275.1113959784,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1919,865740.6079137197,6724070.1071200958,239.972821286751,865615.867375697,865740.60791372,6724275.11139598,6724070.1071201
865595.895593256,6724309.51728777,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1920,865595.8955932563,6724309.5172877749,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1920,865722.8672124103,6724105.9574439619,239.913322022317,865595.895593256,865722.86721241,6724309.51728777,6724105.95744396
865575.262059204,6724343.66328177,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1921,865575.2620592039,6724343.6632817686,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1921,865704.6831332892,6724141.5848111631,239.969837062113,865575.262059204,865704.683133289,6724343.66328177,6724141.58481116
865555.377338909,6724378.24731184,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1922,865555.3773389086,6724378.2473118398,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1922,865686.1990457238,6724177.0573923774,239.982713267704,865555.377338909,865686.199045724,6724378.24731184,6724177.05739238
865535.104205359,6724412.61433837,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1923,865535.1042053592,6724412.6143383728,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1923,865667.4093034529,6724212.3686231012,240.006219640763,865535.104205359,865667.409303453,6724412.61433837,6724212.3686231
865513.779449349,6724446.4269531,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1924,865513.7794493486,6724446.4269530950,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1924,865648.0191156940,6724247.3535410548,240.105209026948,865513.779449349,865648.019115694,6724446.4269531,6724247.35354105
865492.01493741,6724479.73825944,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1925,865492.0149374101,6724479.7382594440,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1925,865628.3812832537,6724282.2008589385,240.035007607621,865492.01493741,865628.381283254,6724479.73825944,6724282.20085894
865470.467408361,6724513.11821731,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1926,865470.4674083609,6724513.1182173137,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1926,865608.3720342531,6724316.8352886606,239.884709648371,865470.467408361,865608.372034253,6724513.11821731,6724316.83528866
865447.624473065,6724545.81378775,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1927,865447.6244730649,6724545.8137877481,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1927,865588.0280348177,6724351.2751499005,239.913404728612,865447.624473065,865588.028034818,6724545.81378775,6724351.2751499
865424.924262119,6724578.69733411,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1928,865424.9242621186,6724578.6973341126,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1928,865567.4431400440,6724385.5714737661,240.019225270956,865424.924262119,865567.443140044,6724578.69733411,6724385.57147377
865401.919984026,6724611.04010652,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1929,865401.9199840265,6724611.0401065163,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1929,865546.4682656901,6724419.6305191871,239.857949323089,865401.919984026,865546.46826569,6724611.04010652,6724419.63051919
865378.887415236,6724643.73557159,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1930,865378.8874152357,6724643.7355715856,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1930,865525.5110299925,6724453.7007750366,240.024391060066,865378.887415236,865525.511029992,6724643.73557159,6724453.70077504
865355.288767672,6724675.53087004,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1931,865355.2887676718,6724675.5308700353,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1931,865504.1741915201,6724487.5337847089,239.811954509545,865355.288767672,865504.17419152,6724675.53087004,6724487.53378471
865331.241646472,6724707.5524221,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1932,865331.2416464720,6724707.5524220997,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1932,865482.2878848474,6724521.0136277108,240.024348638729,865331.241646472,865482.287884847,6724707.5524221,6724521.01362771
865307.186740159,6724739.43409939,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1933,865307.1867401589,6724739.4340993892,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1933,865459.8978554549,6724554.1599261649,240.098321524563,865307.186740159,865459.897855455,6724739.43409939,6724554.15992616
865282.826601361,6724770.68604069,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1934,865282.8266013610,6724770.6860406855,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1934,865437.3408920104,6724587.1927118301,239.884279912817,865282.826601361,865437.34089201,6724770.68604069,6724587.19271183
865258.236853029,6724802.26288803,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1935,865258.2368530291,6724802.2628880255,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1935,865414.3099333813,6724619.8927805731,240.036794060423,865258.236853029,865414.309933381,6724802.26288803,6724619.89278057
865233.20843458,6724833.14430474,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1936,865233.2084345802,6724833.1443047393,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1936,865391.1782093809,6724652.5256138062,239.953248081728,865233.20843458,865391.178209381,6724833.14430474,6724652.52561381
865207.012998447,6724863.19134818,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1937,865207.0129984474,6724863.1913481830,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1937,865367.4693064650,6724684.7380678980,239.982916115119,865207.012998447,865367.469306465,6724863.19134818,6724684.7380679
865180.736432281,6724893.6327727,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1938,865180.7364322812,6724893.6327727018,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1938,865343.3603064494,6724716.6555889361,240.348596881917,865180.736432281,865343.360306449,6724893.6327727,6724716.65558894
865154.450506092,6724923.30034005,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1939,865154.4505060916,6724923.3003400499,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1939,865319.4117767084,6724748.6927458914,240.208311141282,865154.450506092,865319.411776708,6724923.30034005,6724748.69274589
865128.885606436,6724953.77126674,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1940,865128.8856064362,6724953.7712667380,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1940,865294.8039077391,6724780.2249294147,240.098342154986,865128.885606436,865294.803907739,6724953.77126674,6724780.22492941
865102.999622787,6724983.72164362,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1941,865102.9996227871,6724983.7216436239,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1941,865269.7176712658,6724811.3803182039,239.784153221301,865102.999622787,865269.717671266,6724983.72164362,6724811.3803182
865076.362076242,6725013.56325594,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1942,865076.3620762423,6725013.5632559406,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1942,865244.9969514667,6724842.8244822249,239.978019809851,865076.362076242,865244.996951467,6725013.56325594,6724842.82448222
865049.264721671,6725042.24049425,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1943,865049.2647216707,6725042.2404942457,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1943,865219.0945827356,6724873.3025345113,239.545853540675,865049.264721671,865219.094582736,6725042.24049425,6724873.30253451
865021.631268156,6725071.29654851,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1944,865021.6312681561,6725071.2965485072,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1944,865193.7484578189,6724904.2463849606,239.854297685795,865021.631268156,865193.748457819,6725071.29654851,6724904.24638496
864993.90072213,6725100.01902925,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1945,864993.9007221301,6725100.0190292522,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1945,865168.3700309659,6724935.1639572876,240.034860964237,864993.90072213,865168.370030966,6725100.01902925,6724935.16395729
864966.131403878,6725128.55245056,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1946,864966.1314038775,6725128.5524505572,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1946,865142.0020978942,6724965.2412157534,240.002209212908,864966.131403878,865142.002097894,6725128.55245056,6724965.24121575
864938.077791473,6725157.13344052,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1947,864938.0777914728,6725157.1334405160,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1947,865115.4938677482,6724995.1940489048,240.209972058504,864938.077791473,865115.493867748,6725157.13344052,6724995.1940489
864909.399377779,6725184.69174719,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1948,864909.3993777790,6725184.6917471895,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1948,865088.2000456402,6725024.4327359488,240.109619781186,864909.399377779,865088.20004564,6725184.69174719,6725024.43273595
864880.330853044,6725212.04769465,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1949,864880.3308530437,6725212.0476946468,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1949,865060.6962287846,6725053.4662162047,240.166096839321,864880.330853044,865060.696228785,6725212.04769465,6725053.4662162
864851.262593792,6725238.65122247,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1950,864851.2625937919,6725238.6512224674,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1950,865032.7814942927,6725082.1148043992,239.693056680043,864851.262593792,865032.781494293,6725238.65122247,6725082.1148044
864821.407581852,6725265.96780705,0,0.000000000000000,347720.000000000000000,21 A0031  G,A31,"0","851",G,APRR,21PR0GC,21PR1GC,1951,864821.4075818524,6725265.9678070461,0.000000000000000,347720.000000000000000,21 A0031,A31,"0","1302",D,APRR,21PR0DC,21PR1DC,1951,865004.8412014471,6725110.7387140812,240.299738036285,864821.407581852,865004.841201447,6725265.96780705,6725110.73871408
