X,Y,Z,begin,end,route,lib_rte,dist_deb,dist_fin,portee,gestionnai,nom_plo_in,nom_plo_fi,AUTO,x,y,begin_2,end_2,route_2,lib_rte_2,dist_deb_2,dist_fin_2,portee_2,gestionn_1,nom_plo__1,nom_plo__2,AUTO_2,x_2,y_2,len_test_m,mx1,mx2,my1,my2
980786.233390018,6547455.4095711,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,252,980786.2333900179,6547455.4095710963,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,252,980796.1931375499,6547455.6751555987,9.96328791261917,980791.213263784,980791.213263784,6547455.54236335,6547455.54236335
980785.974880501,6547495.77665707,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,253,980785.9748805007,6547495.7766570728,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,253,980796.0345211826,6547495.6707841782,10.0601977972516,980791.004700842,980791.004700842,6547495.72372063,6547495.72372063
980786.775524109,6547536.04310197,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,254,980786.7755241090,6547536.0431019729,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,254,980797.1084505989,6547535.6535086846,10.3402685059684,980791.941987354,980791.941987354,6547535.84830533,6547535.84830533
980788.742901415,6547576.1758054,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,255,980788.7429014149,6547576.1758054039,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,255,980798.8676835371,6547575.6133510731,10.1403928866836,980793.805292476,980793.805292476,6547575.89457824,6547575.89457824
980791.520514792,6547616.34805745,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,256,980791.5205147916,6547616.3480574517,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,256,980801.6249539142,6547615.5153457019,10.1386931524966,980796.572734353,980796.572734353,6547615.93170158,6547615.93170158
980795.462131757,6547656.35906323,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,257,980795.4621317571,6547656.3590632267,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,257,980805.3518689763,6547655.3393539172,9.94216824142745,980800.407000367,980800.407000367,6547655.84920857,6547655.84920857
980799.65130193,6547696.29867131,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,258,980799.6513019303,6547696.2986713098,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,258,980809.7895553358,6547695.0912584914,10.2098985218962,980804.720428633,980804.720428633,6547695.6949649,6547695.6949649
980805.06715687,6547736.0896996,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,259,980805.0671568704,6547736.0896996018,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,259,980814.8418701737,6547734.7697703410,9.86342909009596,980809.954513522,980809.954513522,6547735.42973497,6547735.42973497
980810.593960796,6547775.83810004,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,260,980810.5939607965,6547775.8381000422,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,260,980820.5072472559,6547774.3653872618,10.022082186827,980815.550604026,980815.550604026,6547775.10174365,6547775.10174365
980816.3969883,6547815.43162049,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,261,980816.3969883003,6547815.4316204861,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,261,980826.3259243730,6547813.9395422619,10.0404217522828,980821.361456337,980821.361456337,6547814.68558137,6547814.68558137
980822.465603196,6547855.05264748,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,262,980822.4656031959,6547855.0526474770,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,262,980832.5234358194,6547853.4561673254,10.183749111038,980827.494519508,980827.494519508,6547854.2544074,6547854.2544074
980828.798808739,6547894.59940022,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,263,980828.7988087393,6547894.5994002186,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,263,980838.8878985663,6547892.9463469237,10.2236157367905,980833.843353653,980833.843353653,6547893.77287357,6547893.77287357
980835.315304015,6547934.03059644,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,264,980835.3153040154,6547934.0305964379,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,264,980845.3317050436,6547932.4238182167,10.1444578863903,980840.323504529,980840.323504529,6547933.22720733,6547933.22720733
980841.738884642,6547973.44880976,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,265,980841.7388846424,6547973.4488097588,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,265,980851.5541274978,6547971.9367335262,9.93103050266217,980846.64650607,980846.64650607,6547972.69277164,6547972.69277164
980847.762733127,6548012.91280481,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,266,980847.7627331265,6548012.9128048057,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,266,980857.4869804778,6548011.4941564221,9.82718422465366,980852.624856802,980852.624856802,6548012.20348061,6548012.20348061
980853.444621481,6548052.45203008,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,267,980853.4446214810,6548052.4520300766,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,267,980863.1132883893,6548051.0963713396,9.76324384590458,980858.278954935,980858.278954935,6548051.77420071,6548051.77420071
980858.778457653,6548092.02510143,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,268,980858.7784576534,6548092.0251014261,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,268,980868.5032699080,6548090.7313166521,9.81049705313454,980863.640863781,980863.640863781,6548091.37820904,6548091.37820904
980863.361318727,6548131.48605314,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,269,980863.3613187267,6548131.4860531418,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,269,980873.3453938776,6548130.4335705005,10.0393962133898,980868.353356302,980868.353356302,6548130.95981182,6548130.95981182
980867.313659379,6548171.0498325,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,270,980867.3136593786,6548171.0498325014,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,270,980876.9943205100,6548170.2638878999,9.71251300424161,980872.153989944,980872.153989944,6548170.6568602,6548170.6568602
980870.505525736,6548210.80275226,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,271,980870.5055257356,6548210.8027522564,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,271,980879.9645281758,6548210.1525874995,9.48132065564211,980875.235026956,980875.235026956,6548210.47766988,6548210.47766988
980872.283881516,6548250.50301579,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,272,980872.2838815156,6548250.5030157901,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,272,980882.1932595839,6548250.0870958995,9.91810279517722,980877.23857055,980877.23857055,6548250.29505584,6548250.29505584
980873.427294777,6548290.21289358,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,273,980873.4272947772,6548290.2128935810,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,273,980883.3019582184,6548290.0680651488,9.87572545952635,980878.364626498,980878.364626498,6548290.14047937,6548290.14047937
980873.223177681,6548329.81455294,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,274,980873.2231776814,6548329.8145529395,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,274,980883.0949912309,6548330.0599244330,9.8748625268651,980878.159084456,980878.159084456,6548329.93723869,6548329.93723869
980871.944861657,6548369.58563971,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,275,980871.9448616566,6548369.5856397068,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,275,980881.6660528803,6548370.0321225012,9.73143903508676,980876.805457268,980876.805457268,6548369.8088811,6548369.8088811
980869.415138147,6548409.22451831,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,276,980869.4151381468,6548409.2245183103,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,276,980879.4724558586,6548409.9685184080,10.084799239487,980874.443797003,980874.443797003,6548409.59651836,6548409.59651836
980865.869353145,6548448.7704437,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,277,980865.8693531449,6548448.7704437021,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,277,980875.8571496027,6548449.8012905810,10.0408527212993,980870.863251374,980870.863251374,6548449.28586714,6548449.28586714
980861.626864362,6548488.47569665,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,278,980861.6268643624,6548488.4756966466,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,278,980871.5789613794,6548489.5704199653,10.0121253577685,980866.602912871,980866.602912871,6548489.02305831,6548489.02305831
980856.91274862,6548527.9928649,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,279,980856.9127486205,6548527.9928648993,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,279,980866.7533831848,6548529.2764760964,9.92399850528845,980861.833065903,980861.833065903,6548528.6346705,6548528.6346705
980851.442220209,6548567.56517858,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,280,980851.4422202089,6548567.5651785759,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,280,980861.4550192620,6548568.9238866884,10.1045649393137,980856.448619735,980856.448619735,6548568.24453263,6548568.24453263
980845.8971731,6548607.15397698,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,281,980845.8971730996,6548607.1539769769,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,281,980856.0341426766,6548608.5548308715,10.2333056164812,980850.965657888,980850.965657888,6548607.85440392,6548607.85440392
980840.574898367,6548646.79829787,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,282,980840.5748983667,6548646.7982978672,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,282,980850.5478720125,6548648.1767979776,10.0677934967902,980845.56138519,980845.56138519,6548647.48754792,6548647.48754792
980835.242043445,6548686.4893229,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,283,980835.2420434451,6548686.4893229045,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,283,980845.1096550609,6548687.8053358300,9.95498111601994,980840.175849253,980840.175849253,6548687.14732937,6548687.14732937
980829.898068058,6548726.22029887,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,284,980829.8980680580,6548726.2202988667,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,284,980839.9919147519,6548727.4764305316,10.171706240405,980834.944991405,980834.944991405,6548726.8483647,6548726.8483647
980825.123297613,6548766.01510541,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,285,980825.1232976133,6548766.0151054077,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,285,980835.2210935050,6548767.1906433506,10.1659909170473,980830.172195559,980830.172195559,6548766.60287438,6548766.60287438
980820.904535887,6548805.94339778,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,286,980820.9045358866,6548805.9433977781,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,286,980830.9465678304,6548806.9606636791,10.0934253587935,980825.925551858,980825.925551858,6548806.45203073,6548806.45203073
980817.374922742,6548845.95724422,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,287,980817.3749227423,6548845.9572442202,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,287,980827.1348254700,6548846.7773196697,9.79429553356719,980822.254874106,980822.254874106,6548846.36728195,6548846.36728195
980814.321094713,6548886.05226384,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,288,980814.3210947128,6548886.0522638354,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,288,980824.1588079203,6548886.6626777956,9.85663260729362,980819.239951317,980819.239951317,6548886.35747082,6548886.35747082
980812.039988515,6548926.21307555,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,289,980812.0399885152,6548926.2130755549,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,289,980822.3409025818,6548926.6161127184,10.3087957377575,980817.190445549,980817.190445549,6548926.41459414,6548926.41459414
980810.98974075,6548966.45488058,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,290,980810.9897407503,6548966.4548805775,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,290,980821.2082265654,6548966.5957851987,10.2194572490768,980816.098983658,980816.098983658,6548966.52533289,6548966.52533289
980810.906208894,6549006.69395924,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,291,980810.9062088943,6549006.6939592436,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,291,980821.0602031644,6549006.5939717218,10.1544865522622,980815.983206029,980815.983206029,6549006.64396548,6549006.64396548
980811.767322499,6549046.96474317,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,292,980811.7673224992,6549046.9647431681,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,292,980822.0454828616,6549046.5794121260,10.2853809091826,980816.90640268,980816.90640268,6549046.77207765,6549046.77207765
980814.010845073,6549087.18157454,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,293,980814.0108450734,6549087.1815745402,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,293,980824.0178690747,6549086.5276796361,10.0283651663053,980819.014357074,980819.014357074,6549086.85462709,6549086.85462709
980817.219678835,6549127.27692096,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,294,980817.2196788349,6549127.2769209612,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,294,980827.2344300656,6549126.3959801001,10.053422253831,980822.22705445,980822.22705445,6549126.83645053,6549126.83645053
980821.101466892,6549167.17174097,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,295,980821.1014668921,6549167.1717409687,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,295,980830.8148698397,6549166.2352356575,9.75844449803051,980825.958168366,980825.958168366,6549166.70348831,6549166.70348831
980825.525839419,6549207.27185757,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,296,980825.5258394190,6549207.2718575727,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,296,980835.3914489148,6549205.9682620950,9.95136231341347,980830.458644167,980830.458644167,6549206.62005983,6549206.62005983
980830.655559988,6549246.96859156,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,297,980830.6555599881,6549246.9685915560,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,297,980840.7959168348,6549245.6009789472,10.2321650312454,980835.725738412,980835.725738412,6549246.28478525,6549246.28478525
980835.987944835,6549286.62129748,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,298,980835.9879448349,6549286.6212974815,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,298,980846.0003351774,6549285.2607014459,10.1044139831818,980840.994140006,980840.994140006,6549285.94099946,6549285.94099946
980841.913394417,6549326.29162986,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,299,980841.9133944175,6549326.2916298555,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,299,980851.6730125681,6549324.8561594589,9.86461969394716,980846.793203493,980846.793203493,6549325.57389466,6549325.57389466
980847.730362387,6549365.88653901,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,300,980847.7303623875,6549365.8865390141,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,300,980857.5915653093,6549364.4158118544,9.97027389010504,980852.660963848,980852.660963848,6549365.15117543,6549365.15117543
980853.433444952,6549405.42409153,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,301,980853.4334449525,6549405.4240915347,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,301,980863.3701250354,6549403.9960748991,10.0387669851443,980858.401784994,980858.401784994,6549404.71008322,6549404.71008322
980859.257789491,6549444.98918165,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,302,980859.2577894907,6549444.9891816508,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,302,980869.0593740536,6549443.5894129621,9.90103087183238,980864.158581772,980864.158581772,6549444.28929731,6549444.28929731
980864.810178376,6549484.59355826,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,303,980864.8101783756,6549484.5935582584,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,303,980874.6809643731,6549483.1924140658,9.96973526511186,980869.745571374,980869.745571374,6549483.89298616,6549483.89298616
980870.040471174,6549524.1089932,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,304,980870.0404711741,6549524.1089931978,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,304,980880.0642042722,6549522.8275659541,10.1053095452061,980875.052337723,980875.052337723,6549523.46827958,6549523.46827958
980875.111686932,6549563.67284139,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,305,980875.1116869319,6549563.6728413915,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,305,980884.8930881725,6549562.5343519785,9.84743460875016,980880.002387552,980880.002387552,6549563.10359669,6549563.10359669
980879.725918653,6549603.3301172,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,306,980879.7259186528,6549603.3301171977,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,306,980889.4300237177,6549602.2759992648,9.76118946267503,980884.577971185,980884.577971185,6549602.80305823,6549602.80305823
980883.742784817,6549643.06984297,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,307,980883.7427848167,6549643.0698429737,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,307,980893.5536870264,6549642.0627321070,9.86245783091331,980888.648235922,980888.648235922,6549642.56628754,6549642.56628754
980887.254228289,6549682.72904226,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,308,980887.2542282890,6549682.7290422581,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,308,980897.3582142596,6549681.8802444125,10.1395754485585,980892.306221274,980892.306221274,6549682.30464333,6549682.30464333
980890.30332569,6549722.42052783,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,309,980890.3033256901,6549722.4205278261,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,309,980900.3363002951,6549721.7682024939,10.0541587297603,980895.319812993,980895.319812993,6549722.09436516,6549722.09436516
980892.353245031,6549762.1688575,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,310,980892.3532450307,6549762.1688575028,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,310,980902.3993449286,6549761.7131210519,10.0564317165523,980897.37629498,980897.37629498,6549761.94098928,6549761.94098928
980894.018754128,6549801.93159556,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,311,980894.0187541280,6549801.9315955564,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,311,980903.9850536064,6549801.6793407761,9.96949134951155,980899.001903867,980899.001903867,6549801.80546817,6549801.80546817
980894.873585284,6549841.7360714,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,312,980894.8735852838,6549841.7360713985,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,312,980904.5416197490,6549841.6735770572,9.66823644542434,980899.707602516,980899.707602516,6549841.70482423,6549841.70482423
980894.563872843,6549881.57984835,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,313,980894.5638728430,6549881.5798483491,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,313,980904.4919356784,6549881.6723743519,9.92849398066135,980899.527904261,980899.527904261,6549881.62611135,6549881.62611135
980893.665345679,6549921.31599535,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,314,980893.6653456788,6549921.3159953514,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,314,980903.6236630008,6549921.6602080669,9.96426446248446,980898.64450434,980898.64450434,6549921.48810171,6549921.48810171
980892.125278771,6549961.0988996,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,315,980892.1252787708,6549961.0988995973,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,315,980902.0215158558,6549961.6269052327,9.91031272934084,980897.073397313,980897.073397313,6549961.36290241,6549961.36290241
980889.469577327,6550000.82367767,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,316,980889.4695773269,6550000.8236776665,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,316,980899.4466333430,6550001.5425846679,10.0029232739762,980894.458105335,980894.458105335,6550001.18313117,6550001.18313117
980886.224876629,6550040.49788385,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,317,980886.2248766287,6550040.4978838507,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,317,980896.0376596123,6550041.3954728898,9.85374933539826,980891.13126812,980891.13126812,6550040.94667837,6550040.94667837
980882.210120293,6550080.10084192,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,318,980882.2101202934,6550080.1008419227,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,318,980892.0151073345,6550081.1907892833,9.8653817018859,980887.112613814,980887.112613814,6550080.6458156,6550080.6458156
980877.637089707,6550119.7094684,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,319,980877.6370897073,6550119.7094683992,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,319,980887.4459536057,6550120.9282701379,9.88429505100806,980882.541521657,980882.541521657,6550120.31886927,6550120.31886927
